inimigo1: .word 16, 30
.byte 246,0,0,0,246,0,0,0,0,0,0,0,0,0,0,246,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,182,0,0,182,246,0,0,0,0,
0,0,0,0,0,0,182,182,182,0,173,182,0,0,0,0,
0,0,0,0,0,246,173,92,91,164,173,246,0,0,0,0,
0,0,0,0,0,0,182,91,164,91,101,246,0,0,0,0,
0,246,173,246,0,0,164,91,91,91,91,0,0,0,0,246,
0,182,91,164,0,246,90,26,90,91,91,0,0,0,0,0,
0,182,82,164,0,246,99,99,36,90,91,0,0,0,0,0,
0,173,82,164,246,172,35,107,99,99,82,173,0,0,0,246,
0,246,82,91,182,108,107,107,99,98,82,10,164,0,0,0,
0,246,91,91,246,173,98,91,84,26,74,84,83,246,0,0,
0,0,173,82,173,182,90,99,99,17,19,84,11,164,0,246,
0,0,173,82,173,246,91,1,17,17,10,10,90,173,0,0,
0,0,0,164,164,0,173,10,18,84,83,26,99,246,0,0,
0,0,0,173,91,246,173,18,10,84,84,26,34,173,0,246,
0,246,0,246,90,91,99,19,83,10,83,10,19,164,0,0,
246,0,0,246,26,19,19,91,92,82,10,18,11,164,0,0,
0,0,0,246,90,9,91,173,91,83,18,107,91,182,0,246,
0,0,0,0,164,164,246,164,83,83,18,34,91,0,246,182,
0,0,0,0,182,164,246,83,84,84,19,18,90,173,164,182,
0,0,0,0,0,182,182,26,84,11,19,18,98,107,98,246,
0,0,0,0,0,0,173,98,91,164,99,34,8,8,173,0,
0,0,0,0,0,0,174,10,173,0,164,18,173,173,0,246,
0,0,0,0,0,173,91,17,173,246,99,26,246,0,0,0,
0,0,0,0,0,173,164,164,246,182,25,16,173,0,0,0,
0,0,0,0,0,0,0,0,0,246,173,173,246,0,0,246,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
